key,value,ci_lo,ci_hi,unit,source_csv,row_filter,value_column,ci_lo_column,ci_hi_column,note
fig17_seed_variance__cifar100__m5_hybrid_replay__0__tpr_at_1pct_fpr_elapsed0_trajectory__value,0.031624548736462095,,,value,results/fig17_seed_variance.csv,"{""dataset"": ""cifar100"", ""method"": ""m5_hybrid_replay"", ""metric"": ""tpr_at_1pct_fpr_elapsed0_trajectory"", ""seed"": ""0""}",value,,,
fig17_seed_variance__cifar100__m5_hybrid_replay__1__tpr_at_1pct_fpr_elapsed0_trajectory__value,0.030124299293200096,,,value,results/fig17_seed_variance.csv,"{""dataset"": ""cifar100"", ""method"": ""m5_hybrid_replay"", ""metric"": ""tpr_at_1pct_fpr_elapsed0_trajectory"", ""seed"": ""1""}",value,,,
fig17_seed_variance__cifar100__m5_hybrid_replay__2__tpr_at_1pct_fpr_elapsed0_trajectory__value,0.030660492322690715,,,value,results/fig17_seed_variance.csv,"{""dataset"": ""cifar100"", ""method"": ""m5_hybrid_replay"", ""metric"": ""tpr_at_1pct_fpr_elapsed0_trajectory"", ""seed"": ""2""}",value,,,
fig17_seed_variance__cifar100__m8_analytic__0__tpr_at_1pct_fpr_elapsed0_trajectory__value,1.0,,,value,results/fig17_seed_variance.csv,"{""dataset"": ""cifar100"", ""method"": ""m8_analytic"", ""metric"": ""tpr_at_1pct_fpr_elapsed0_trajectory"", ""seed"": ""0""}",value,,,
fig17_seed_variance__cifar100__m8_analytic__1__tpr_at_1pct_fpr_elapsed0_trajectory__value,1.0,,,value,results/fig17_seed_variance.csv,"{""dataset"": ""cifar100"", ""method"": ""m8_analytic"", ""metric"": ""tpr_at_1pct_fpr_elapsed0_trajectory"", ""seed"": ""1""}",value,,,
fig17_seed_variance__cifar100__m8_analytic__2__tpr_at_1pct_fpr_elapsed0_trajectory__value,1.0,,,value,results/fig17_seed_variance.csv,"{""dataset"": ""cifar100"", ""method"": ""m8_analytic"", ""metric"": ""tpr_at_1pct_fpr_elapsed0_trajectory"", ""seed"": ""2""}",value,,,
fig17_seed_variance__cub200__m0_fedavg__0__tpr_at_1pct_fpr_elapsed0_trajectory__value,0.05528998585434857,,,value,results/fig17_seed_variance.csv,"{""dataset"": ""cub200"", ""method"": ""m0_fedavg"", ""metric"": ""tpr_at_1pct_fpr_elapsed0_trajectory"", ""seed"": ""0""}",value,,,
fig17_seed_variance__cub200__m0_fedavg__1__tpr_at_1pct_fpr_elapsed0_trajectory__value,0.06059646216071342,,,value,results/fig17_seed_variance.csv,"{""dataset"": ""cub200"", ""method"": ""m0_fedavg"", ""metric"": ""tpr_at_1pct_fpr_elapsed0_trajectory"", ""seed"": ""1""}",value,,,
fig17_seed_variance__cub200__m0_fedavg__2__tpr_at_1pct_fpr_elapsed0_trajectory__value,0.054929286296255764,,,value,results/fig17_seed_variance.csv,"{""dataset"": ""cub200"", ""method"": ""m0_fedavg"", ""metric"": ""tpr_at_1pct_fpr_elapsed0_trajectory"", ""seed"": ""2""}",value,,,
fig17_seed_variance__cub200__m0_fedavg__3__tpr_at_1pct_fpr_elapsed0_trajectory__value,0.05650946509098464,,,value,results/fig17_seed_variance.csv,"{""dataset"": ""cub200"", ""method"": ""m0_fedavg"", ""metric"": ""tpr_at_1pct_fpr_elapsed0_trajectory"", ""seed"": ""3""}",value,,,
fig17_seed_variance__cub200__m0_fedavg__4__tpr_at_1pct_fpr_elapsed0_trajectory__value,0.06254272043745727,,,value,results/fig17_seed_variance.csv,"{""dataset"": ""cub200"", ""method"": ""m0_fedavg"", ""metric"": ""tpr_at_1pct_fpr_elapsed0_trajectory"", ""seed"": ""4""}",value,,,
fig17_seed_variance__cub200__m1_glfc__0__tpr_at_1pct_fpr_elapsed0_trajectory__value,0.03722023605465498,,,value,results/fig17_seed_variance.csv,"{""dataset"": ""cub200"", ""method"": ""m1_glfc"", ""metric"": ""tpr_at_1pct_fpr_elapsed0_trajectory"", ""seed"": ""0""}",value,,,
fig17_seed_variance__cub200__m1_glfc__1__tpr_at_1pct_fpr_elapsed0_trajectory__value,0.044369269990684905,,,value,results/fig17_seed_variance.csv,"{""dataset"": ""cub200"", ""method"": ""m1_glfc"", ""metric"": ""tpr_at_1pct_fpr_elapsed0_trajectory"", ""seed"": ""1""}",value,,,
fig17_seed_variance__cub200__m1_glfc__2__tpr_at_1pct_fpr_elapsed0_trajectory__value,0.031026137463697968,,,value,results/fig17_seed_variance.csv,"{""dataset"": ""cub200"", ""method"": ""m1_glfc"", ""metric"": ""tpr_at_1pct_fpr_elapsed0_trajectory"", ""seed"": ""2""}",value,,,
fig17_seed_variance__cub200__m2_target__0__tpr_at_1pct_fpr_elapsed0_trajectory__value,0.07546435865019936,,,value,results/fig17_seed_variance.csv,"{""dataset"": ""cub200"", ""method"": ""m2_target"", ""metric"": ""tpr_at_1pct_fpr_elapsed0_trajectory"", ""seed"": ""0""}",value,,,
fig17_seed_variance__cub200__m2_target__1__tpr_at_1pct_fpr_elapsed0_trajectory__value,0.08091610508838754,,,value,results/fig17_seed_variance.csv,"{""dataset"": ""cub200"", ""method"": ""m2_target"", ""metric"": ""tpr_at_1pct_fpr_elapsed0_trajectory"", ""seed"": ""1""}",value,,,
fig17_seed_variance__cub200__m2_target__2__tpr_at_1pct_fpr_elapsed0_trajectory__value,0.07105676684344922,,,value,results/fig17_seed_variance.csv,"{""dataset"": ""cub200"", ""method"": ""m2_target"", ""metric"": ""tpr_at_1pct_fpr_elapsed0_trajectory"", ""seed"": ""2""}",value,,,
fig17_seed_variance__cub200__m3_fot__0__tpr_at_1pct_fpr_elapsed0_trajectory__value,0.0612385208466336,,,value,results/fig17_seed_variance.csv,"{""dataset"": ""cub200"", ""method"": ""m3_fot"", ""metric"": ""tpr_at_1pct_fpr_elapsed0_trajectory"", ""seed"": ""0""}",value,,,
fig17_seed_variance__cub200__m3_fot__1__tpr_at_1pct_fpr_elapsed0_trajectory__value,0.07203452164958564,,,value,results/fig17_seed_variance.csv,"{""dataset"": ""cub200"", ""method"": ""m3_fot"", ""metric"": ""tpr_at_1pct_fpr_elapsed0_trajectory"", ""seed"": ""1""}",value,,,
fig17_seed_variance__cub200__m3_fot__2__tpr_at_1pct_fpr_elapsed0_trajectory__value,0.051807405239279965,,,value,results/fig17_seed_variance.csv,"{""dataset"": ""cub200"", ""method"": ""m3_fot"", ""metric"": ""tpr_at_1pct_fpr_elapsed0_trajectory"", ""seed"": ""2""}",value,,,
fig17_seed_variance__cub200__m4_proto__0__tpr_at_1pct_fpr_elapsed0_trajectory__value,0.9961700497893528,,,value,results/fig17_seed_variance.csv,"{""dataset"": ""cub200"", ""method"": ""m4_proto"", ""metric"": ""tpr_at_1pct_fpr_elapsed0_trajectory"", ""seed"": ""0""}",value,,,
fig17_seed_variance__cub200__m4_proto__1__tpr_at_1pct_fpr_elapsed0_trajectory__value,0.9959074538906472,,,value,results/fig17_seed_variance.csv,"{""dataset"": ""cub200"", ""method"": ""m4_proto"", ""metric"": ""tpr_at_1pct_fpr_elapsed0_trajectory"", ""seed"": ""1""}",value,,,
fig17_seed_variance__cub200__m4_proto__2__tpr_at_1pct_fpr_elapsed0_trajectory__value,0.9954294217687075,,,value,results/fig17_seed_variance.csv,"{""dataset"": ""cub200"", ""method"": ""m4_proto"", ""metric"": ""tpr_at_1pct_fpr_elapsed0_trajectory"", ""seed"": ""2""}",value,,,
fig17_seed_variance__cub200__m5_hybrid_replay__0__tpr_at_1pct_fpr_elapsed0_trajectory__value,0.0625956459495483,,,value,results/fig17_seed_variance.csv,"{""dataset"": ""cub200"", ""method"": ""m5_hybrid_replay"", ""metric"": ""tpr_at_1pct_fpr_elapsed0_trajectory"", ""seed"": ""0""}",value,,,
fig17_seed_variance__cub200__m5_hybrid_replay__1__tpr_at_1pct_fpr_elapsed0_trajectory__value,0.06992155143010281,,,value,results/fig17_seed_variance.csv,"{""dataset"": ""cub200"", ""method"": ""m5_hybrid_replay"", ""metric"": ""tpr_at_1pct_fpr_elapsed0_trajectory"", ""seed"": ""1""}",value,,,
fig17_seed_variance__cub200__m5_hybrid_replay__2__tpr_at_1pct_fpr_elapsed0_trajectory__value,0.055382518979949384,,,value,results/fig17_seed_variance.csv,"{""dataset"": ""cub200"", ""method"": ""m5_hybrid_replay"", ""metric"": ""tpr_at_1pct_fpr_elapsed0_trajectory"", ""seed"": ""2""}",value,,,
fig17_seed_variance__cub200__m8_analytic__0__tpr_at_1pct_fpr_elapsed0_trajectory__value,1.0,,,value,results/fig17_seed_variance.csv,"{""dataset"": ""cub200"", ""method"": ""m8_analytic"", ""metric"": ""tpr_at_1pct_fpr_elapsed0_trajectory"", ""seed"": ""0""}",value,,,
fig17_seed_variance__cub200__m8_analytic__1__tpr_at_1pct_fpr_elapsed0_trajectory__value,1.0,,,value,results/fig17_seed_variance.csv,"{""dataset"": ""cub200"", ""method"": ""m8_analytic"", ""metric"": ""tpr_at_1pct_fpr_elapsed0_trajectory"", ""seed"": ""1""}",value,,,
fig17_seed_variance__cub200__m8_analytic__2__tpr_at_1pct_fpr_elapsed0_trajectory__value,1.0,,,value,results/fig17_seed_variance.csv,"{""dataset"": ""cub200"", ""method"": ""m8_analytic"", ""metric"": ""tpr_at_1pct_fpr_elapsed0_trajectory"", ""seed"": ""2""}",value,,,
fig17_seed_variance__imagenet_r__m0_fedavg__0__tpr_at_1pct_fpr_elapsed0_trajectory__value,0.08020034853821124,,,value,results/fig17_seed_variance.csv,"{""dataset"": ""imagenet_r"", ""method"": ""m0_fedavg"", ""metric"": ""tpr_at_1pct_fpr_elapsed0_trajectory"", ""seed"": ""0""}",value,,,
fig17_seed_variance__imagenet_r__m0_fedavg__1__tpr_at_1pct_fpr_elapsed0_trajectory__value,0.07049336792129607,,,value,results/fig17_seed_variance.csv,"{""dataset"": ""imagenet_r"", ""method"": ""m0_fedavg"", ""metric"": ""tpr_at_1pct_fpr_elapsed0_trajectory"", ""seed"": ""1""}",value,,,
fig17_seed_variance__imagenet_r__m0_fedavg__2__tpr_at_1pct_fpr_elapsed0_trajectory__value,0.0746009842591801,,,value,results/fig17_seed_variance.csv,"{""dataset"": ""imagenet_r"", ""method"": ""m0_fedavg"", ""metric"": ""tpr_at_1pct_fpr_elapsed0_trajectory"", ""seed"": ""2""}",value,,,
fig17_seed_variance__imagenet_r__m0_fedavg__3__tpr_at_1pct_fpr_elapsed0_trajectory__value,0.0748904609208626,,,value,results/fig17_seed_variance.csv,"{""dataset"": ""imagenet_r"", ""method"": ""m0_fedavg"", ""metric"": ""tpr_at_1pct_fpr_elapsed0_trajectory"", ""seed"": ""3""}",value,,,
fig17_seed_variance__imagenet_r__m0_fedavg__4__tpr_at_1pct_fpr_elapsed0_trajectory__value,0.06872822831999022,,,value,results/fig17_seed_variance.csv,"{""dataset"": ""imagenet_r"", ""method"": ""m0_fedavg"", ""metric"": ""tpr_at_1pct_fpr_elapsed0_trajectory"", ""seed"": ""4""}",value,,,
fig17_seed_variance__imagenet_r__m1_glfc__0__tpr_at_1pct_fpr_elapsed0_trajectory__value,0.0620317213194512,,,value,results/fig17_seed_variance.csv,"{""dataset"": ""imagenet_r"", ""method"": ""m1_glfc"", ""metric"": ""tpr_at_1pct_fpr_elapsed0_trajectory"", ""seed"": ""0""}",value,,,
fig17_seed_variance__imagenet_r__m1_glfc__1__tpr_at_1pct_fpr_elapsed0_trajectory__value,0.056485963213939984,,,value,results/fig17_seed_variance.csv,"{""dataset"": ""imagenet_r"", ""method"": ""m1_glfc"", ""metric"": ""tpr_at_1pct_fpr_elapsed0_trajectory"", ""seed"": ""1""}",value,,,
fig17_seed_variance__imagenet_r__m1_glfc__2__tpr_at_1pct_fpr_elapsed0_trajectory__value,0.05879754601226994,,,value,results/fig17_seed_variance.csv,"{""dataset"": ""imagenet_r"", ""method"": ""m1_glfc"", ""metric"": ""tpr_at_1pct_fpr_elapsed0_trajectory"", ""seed"": ""2""}",value,,,
fig17_seed_variance__imagenet_r__m2_target__0__tpr_at_1pct_fpr_elapsed0_trajectory__value,0.10424578829486805,,,value,results/fig17_seed_variance.csv,"{""dataset"": ""imagenet_r"", ""method"": ""m2_target"", ""metric"": ""tpr_at_1pct_fpr_elapsed0_trajectory"", ""seed"": ""0""}",value,,,
fig17_seed_variance__imagenet_r__m2_target__1__tpr_at_1pct_fpr_elapsed0_trajectory__value,0.08722060252672498,,,value,results/fig17_seed_variance.csv,"{""dataset"": ""imagenet_r"", ""method"": ""m2_target"", ""metric"": ""tpr_at_1pct_fpr_elapsed0_trajectory"", ""seed"": ""1""}",value,,,
fig17_seed_variance__imagenet_r__m2_target__2__tpr_at_1pct_fpr_elapsed0_trajectory__value,0.09262418953834153,,,value,results/fig17_seed_variance.csv,"{""dataset"": ""imagenet_r"", ""method"": ""m2_target"", ""metric"": ""tpr_at_1pct_fpr_elapsed0_trajectory"", ""seed"": ""2""}",value,,,
fig17_seed_variance__imagenet_r__m3_fot__0__tpr_at_1pct_fpr_elapsed0_trajectory__value,0.0858005453837164,,,value,results/fig17_seed_variance.csv,"{""dataset"": ""imagenet_r"", ""method"": ""m3_fot"", ""metric"": ""tpr_at_1pct_fpr_elapsed0_trajectory"", ""seed"": ""0""}",value,,,
fig17_seed_variance__imagenet_r__m3_fot__1__tpr_at_1pct_fpr_elapsed0_trajectory__value,0.0669858821206437,,,value,results/fig17_seed_variance.csv,"{""dataset"": ""imagenet_r"", ""method"": ""m3_fot"", ""metric"": ""tpr_at_1pct_fpr_elapsed0_trajectory"", ""seed"": ""1""}",value,,,
fig17_seed_variance__imagenet_r__m3_fot__2__tpr_at_1pct_fpr_elapsed0_trajectory__value,0.08163862472567666,,,value,results/fig17_seed_variance.csv,"{""dataset"": ""imagenet_r"", ""method"": ""m3_fot"", ""metric"": ""tpr_at_1pct_fpr_elapsed0_trajectory"", ""seed"": ""2""}",value,,,
fig17_seed_variance__imagenet_r__m4_proto__0__tpr_at_1pct_fpr_elapsed0_trajectory__value,0.7153339323150644,,,value,results/fig17_seed_variance.csv,"{""dataset"": ""imagenet_r"", ""method"": ""m4_proto"", ""metric"": ""tpr_at_1pct_fpr_elapsed0_trajectory"", ""seed"": ""0""}",value,,,
fig17_seed_variance__imagenet_r__m4_proto__1__tpr_at_1pct_fpr_elapsed0_trajectory__value,0.7383384071491702,,,value,results/fig17_seed_variance.csv,"{""dataset"": ""imagenet_r"", ""method"": ""m4_proto"", ""metric"": ""tpr_at_1pct_fpr_elapsed0_trajectory"", ""seed"": ""1""}",value,,,
